Owner,Rank,QB,Points,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,R/W/T,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,RES,Points,RES,Points,Total,Opponent,Opponent Total
Will,8,P. Rivers QB - IND ,16.32,C. Wentz QB - PHI ,8.72,L. Fournette RB - TB ,4.00,A. Jones RB - GB Q ,12.00,M. Evans WR - TB ,16.70,D. Metcalf WR - SEA ,3.80,E. Ebron TE - PIT Q ,4.80,D. Slayton WR - NYG ,11.80,M. Crosby K - GB ,6.00,Patriots DEF ,7.00,J. Cook TE - NO ,0.00,R. Gronkowski TE - TB ,12.10,C. Newton QB - NE ,16.82,T. Hilton WR - IND ,6.00,L. Murray RB - NO Q ,5.70,E. Elliott RB - DAL ,0.00,C. Ridley WR - ATL ,0.00,H. Butker K - KC ,0.00,-,-,-,-,91.14,bob,128.14
Dannye Van,3,B. Roethlisberger QB - PIT ,29.32,J. Allen QB - BUF ,26.86,D. Cook RB - MIN ,13.20,J. Robinson RB - JAX Q ,12.20,M. Thomas WR - NO Q ,3.70,T. Higgins WR - CIN Q ,19.00,T. Burton TE - IND ,3.90,M. Davis RB - CAR Q ,6.40,R. Succop K - TB ,15.50,Buccaneers DEF ,6.00,T. Hill WR - KC ,0.00,K. Golladay WR - DET Q ,0.00,C. Edmonds RB - ARI ,9.20,C. Kirk WR - ARI ,4.70,J. Jacobs RB - LV ,27.60,M. Brown WR - BAL ,2.40,N. Fant TE - DEN ,3.30,T. Tagovailoa QB - MIA ,14.66,G. Kittle TE - SF ,0.00,-,-,136.08,LeMar,81.42
Tilly,4,L. Jackson QB - BAL Q ,21.46,J. Herbert QB - LAC ,20.48,J. Conner RB - PIT ,5.80,J. Dobbins RB - BAL ,1.90,D. Hopkins WR - ARI ,22.20,T. McLaurin WR - WAS ,13.70,D. Goedert TE - PHI Q ,5.30,T. Boyd WR - CIN ,7.10,R. Blankenship K - IND ,10.00,Packers DEF ,8.00,T. Brady QB - TB ,31.84,T. Kelce TE - KC ,0.00,T. Gurley RB - ATL ,0.00,R. Anderson WR - CAR ,4.10,C. Godwin WR - TB ,12.20,N. Hines RB - IND ,26.00,J. Jeudy WR - DEN ,8.80,H. Ruggs WR - LV Q ,4.60,M. Gaskin RB - MIA ,0.00,-,-,115.94,Jeff,104.10
LeMar,7,D. Brees QB - NO ,6.94,B. Mayfield QB - CLE ,5.38,K. Drake RB - ARI ,9.40,D. Henry RB - TEN ,11.40,K. Allen WR - LAC ,11.40,D. Adams WR - GB ,14.60,D. Waller TE - LV ,5.20,R. Woods WR - LA ,6.10,D. Bailey K - MIN ,7.00,Eagles DEF ,4.00,M. Ryan QB - ATL ,0.00,A. Green WR - CIN ,0.00,M. Jones WR - DET ,19.60,J. Landry WR - CLE ,4.40,J. White RB - NE ,1.80,T. Higbee TE - LA ,7.50,E. Engram TE - NYG ,2.50,J. Elliott K - PHI ,3.00,T. Cohen RB - CHI IR ,0.00,S. Barkley RB - NYG IR ,0.00,81.42,Dannye Van,136.08
Quinten,2,A. Rodgers QB - GB ,25.40,K. Murray QB - ARI Q ,29.90,D. Henderson RB - LA IR ,9.80,M. Sanders RB - PHI Q ,12.50,B. Cooks WR - HOU ,6.90,A. Robinson WR - CHI ,7.30,H. Henry TE - LAC ,11.00,C. Kupp WR - LA Q ,7.50,J. Tucker K - BAL ,5.00,Steelers DEF ,13.00,R. Burkhead RB - NE IR ,20.60,J. Goff QB - LA ,10.48,C. Carson RB - SEA ,0.00,M. Gallup WR - DAL ,0.00,B. Scott RB - PHI ,13.90,D. Singletary RB - BUF ,1.50,B. Aiyuk WR - SF Q ,16.20,D. Dallas RB - SEA ,4.10,O. Beckham WR - CLE IR ,0.00,R. Mostert RB - SF IR ,0.00,128.30,the old man,102.00
bob,6,D. Watson QB - HOU ,14.12,J. Burrow QB - CIN IR ,12.52,J. McKinnon RB - SF ,5.10,D. Swift RB - DET ,23.40,A. Brown WR - TB ,10.10,S. Diggs WR - BUF ,20.30,J. Graham TE - CHI ,0.00,N. Chubb RB - CLE ,18.60,J. Sanders K - MIA ,13.00,Colts DEF ,11.00,K. Cousins QB - MIN ,17.58,L. Bell RB - KC ,0.00,A. Thielen WR - MIN ,18.30,C. McCaffrey RB - CAR Q ,0.00,R. Tonyan TE - GB ,4.80,S. Michel RB - NE ,0.00,D. Montgomery RB - CHI ,0.00,T. Fulgham WR - PHI ,1.30,D. Johnson RB - HOU ,0.00,D. Prescott QB - DAL IR ,0.00,128.14,Will,91.14
the old man,5,T. Bridgewater QB - CAR Q ,19.04,D. Carr QB - LV ,7.16,K. Hunt RB - CLE ,14.70,J. Taylor RB - IND ,4.70,J. Jefferson WR - MIN ,17.50,C. Claypool WR - PIT ,19.30,T. Hockenson TE - DET ,2.30,W. Fuller WR - HOU ,6.30,W. Lutz K - NO ,9.00,Ravens DEF ,2.00,A. Cooper WR - DAL Q ,0.00,P. Mahomes QB - KC Q ,0.00,J. Smith TE - TEN ,8.50,D. Moore WR - CAR ,17.60,C. Lamb WR - DAL ,0.00,C. Edwards-Helaire RB - KC ,0.00,A. Gibson RB - WAS ,20.50,Chiefs DEF ,0.00,A. Ekeler RB - LAC Q ,0.00,A. Lazard WR - GB ,0.00,102.00,Quinten,128.30
Jeff,1,R. Tannehill QB - TEN ,10.78,R. Wilson QB - SEA ,9.92,G. Bernard RB - CIN ,6.70,A. Kamara RB - NO ,31.30,T. Lockett WR - SEA ,9.10,A. Brown WR - TEN Q ,2.60,M. Andrews TE - BAL ,9.60,M. Gordon RB - DEN ,4.60,J. Slye K - CAR ,5.00,Bears DEF ,14.50,M. Stafford QB - DET ,23.04,J. Jones WR - ATL Q ,0.00,C. Beasley WR - BUF Q ,22.40,J. Mixon RB - CIN IR ,0.00,H. Hurst TE - ATL ,0.00,R. Jones RB - TB ,24.30,M. Gesicki TE - MIA ,5.00,Bills DEF ,6.00,-,-,-,-,104.10,Tilly,115.94
