Owner,Rank,QB,Points,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,R/W/T,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,RES,Points,RES,Points,Total,Opponent,Opponent Total
Will,6,M. Stafford QB - DET ,24.84,D. Carr QB - LV ,19.56,A. Jones RB - GB ,3.40,S. Michel RB - NE ,3.50,D. Hopkins WR - HOU ,15.40,C. Davis WR - TEN ,6.80,E. Ebron TE - IND ,2.60,F. Gore RB - BUF ,1.50,H. Butker K - KC ,16.00,Redskins DEF ,3.50,J. Graham TE - GB ,3.70,A. Green WR - CIN ,0.00,G. Olsen TE - CAR ,5.50,A. Thielen WR - MIN ,0.00,J. Brissett QB - IND ,2.76,J. Conner RB - PIT ,0.00,L. Jackson QB - BAL ,28.62,M. Brown WR - BAL ,6.30,D. Guice RB - WAS ,0.00,-,-,97.10,bob,127.04
Dannye Van,2,K. Cousins QB - MIN ,21.30,S. Darnold QB - NYJ ,12.50,D. Cook RB - MIN ,13.60,J. Jacobs RB - LV ,24.00,M. Evans WR - TB ,30.00,M. Gallup WR - DAL ,10.30,D. Waller TE - LV ,6.20,A. Ekeler RB - LAC ,11.30,R. Gould K - SF ,4.00,Vikings DEF ,9.00,D. Brees QB - NO ,0.00,M. Sanu WR - NE ,19.10,T. Kelce TE - KC ,9.70,D. Freeman RB - ATL ,0.00,J. White RB - NE ,15.40,M. Thomas WR - NO ,0.00,D. Moore WR - CAR ,13.60,J. Tucker K - BAL ,6.50,J. Gordon WR - SEA ,0.00,-,-,142.20,LeMar,149.00
Tilly,8,D. Prescott QB - DAL ,21.48,G. Minshew QB - JAX ,7.76,M. Gordon RB - LAC ,24.40,N. Chubb RB - CLE ,11.10,D. Adams WR - GB ,7.60,D. Metcalf WR - SEA ,24.00,T. Hockenson TE - DET ,7.10,E. Elliott RB - DAL ,13.90,M. Crosby K - GB ,5.00,Colts DEF ,10.50,L. McCoy RB - KC ,1.40,A. Jeffery WR - PHI ,5.60,B. Cooks WR - LA ,0.00,J. Brown WR - BUF ,9.60,J. Goff QB - LA ,0.00,G. Everett TE - LA ,0.00,D. Singletary RB - BUF ,21.50,Steelers DEF ,19.50,-,-,-,-,132.84,the old man,110.96
LeMar,7,J. Garoppolo QB - SF ,28.88,B. Mayfield QB - CLE ,17.12,D. Henry RB - TEN ,23.40,P. Lindsay RB - DEN ,15.20,S. Watkins WR - KC ,9.80,O. Beckham WR - CLE ,10.70,G. Kittle TE - SF ,16.90,S. Barkley RB - NYG ,12.50,K. Fairbairn K - HOU ,9.50,Bears DEF ,5.00,M. Ryan QB - ATL ,0.00,T. Ginn WR - NO ,0.00,M. Jones WR - DET ,22.60,T. Boyd WR - CIN ,0.00,R. Anderson WR - NYJ ,4.30,O. Howard TE - TB ,0.00,K. Johnson RB - DET ,0.00,K. Ballage RB - MIA ,1.90,-,-,-,-,149.00,Dannye Van,142.20
Quinten,3,T. Brady QB - NE ,13.40,A. Rodgers QB - GB ,12.94,M. Ingram RB - BAL ,13.40,M. Mack RB - IND ,8.90,K. Allen WR - LAC ,5.50,A. Robinson WR - CHI ,1.10,Z. Ertz TE - PHI ,20.80,D. Jackson WR - PHI ,1.00,A. Vinatieri K - IND ,3.50,Patriots DEF ,4.50,C. Newton QB - CAR ,0.00,R. Woods WR - LA ,0.00,V. McDonald TE - PIT ,11.50,D. Johnson RB - ARI ,0.00,P. Barber RB - TB ,1.50,C. Kupp WR - LA ,0.00,M. Sanders RB - PHI ,8.80,M. Gay K - TB ,10.00,-,-,-,-,85.04,Jeff,148.38
bob,1,J. Winston QB - TB ,20.20,D. Watson QB - HOU ,19.74,L. Bell RB - NYJ ,16.10,C. McCaffrey RB - CAR ,36.10,C. Godwin WR - TB ,10.40,D. Chark WR - JAX ,5.20,--empty--,-,C. Carson RB - SEA ,12.30,J. Lambo K - JAX ,3.00,49ers DEF ,4.00,L. Murray RB - NO ,0.00,T. Coleman RB - SF ,4.60,A. Hooper TE - ATL ,0.00,T. Hill WR - KC ,23.50,K. Golladay WR - DET ,21.20,C. Sutton WR - DEN ,14.80,K. Murray QB - ARI ,23.04,T. McLaurin WR - WAS ,5.90,D. Henderson RB - LA ,0.00,-,-,127.04,Will,97.10
the old man,5,C. Wentz QB - PHI ,15.06,J. Allen QB - BUF ,17.60,L. Fournette RB - JAX ,9.70,D. Montgomery RB - CHI ,21.10,J. Edelman WR - NE ,11.90,J. Smith-Schuster WR - PIT ,3.10,E. Engram TE - NYG ,8.00,A. Peterson RB - WAS ,13.50,Z. Gonzalez K - ARI ,5.00,Titans DEF ,6.00,E. Sanders WR - SF ,20.70,J. Jones WR - ATL ,0.00,T. Hilton WR - IND ,0.00,C. Hyde RB - HOU ,14.00,P. Mahomes QB - KC ,0.00,C. Ridley WR - ATL ,0.00,M. Andrews TE - BAL ,3.10,T. Johnson RB - DET ,5.10,-,-,-,-,110.96,Tilly,132.84
Jeff,4,P. Rivers QB - LAC ,11.76,R. Wilson QB - SEA ,39.22,R. Freeman RB - DEN ,1.90,J. Samuels RB - PIT ,12.80,T. Lockett WR - SEA ,33.70,S. Diggs WR - MIN ,2.10,H. Henry TE - LAC ,11.90,A. Cooper WR - DAL ,16.00,M. Prater K - DET ,6.00,Panthers DEF ,13.00,G. Tate WR - NYG ,8.80,L. Fitzgerald WR - ARI ,5.80,J. Landry WR - CLE ,14.10,T. Gurley RB - LA ,0.00,J. Howard RB - PHI ,14.80,J. Mixon RB - CIN ,0.00,A. Kamara RB - NO ,0.00,Rams DEF ,0.00,K. Hunt RB - CLE ,0.00,D. Njoku TE - CLE ,0.00,148.38,Quinten,85.04
