Owner,Rank,QB,Points,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,R/W/T,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,RES,Points,RES,Points,Total,Opponent,Opponent Total
Will,5,J. Brissett QB - IND ,27.64,L. Jackson QB - BAL ,23.32,A. Jones RB - GB ,16.30,S. Michel RB - NE ,21.90,D. Hopkins WR - HOU ,21.10,A. Thielen WR - MIN ,9.00,E. Ebron TE - IND ,15.00,F. Gore RB - BUF ,7.10,H. Butker K - KC ,12.00,Redskins DEF ,9.00,M. Stafford QB - DET ,28.56,J. Graham TE - GB ,14.50,A. Green WR - CIN ,0.00,G. Olsen TE - CAR ,0.00,A. Brown WR ,0.00,J. Conner RB - PIT ,0.00,T. Cohen RB - CHI ,7.40,M. Brown WR - BAL ,0.00,D. Guice RB - WAS ,0.00,-,-,162.36,Jeff,115.46
Dannye Van,1,K. Cousins QB - MIN ,29.22,J. Garoppolo QB - SF ,6.04,D. Freeman RB - ATL ,3.50,D. Cook RB - MIN ,27.40,M. Thomas WR - NO ,17.60,M. Gallup WR - DAL ,4.90,T. Kelce TE - KC ,7.40,J. Jacobs RB - LV ,14.90,B. Maher K ,15.00,Bills DEF ,12.50,D. Brees QB - NO ,0.00,J. Gordon WR - SEA ,0.00,M. Evans WR - TB ,0.00,J. White RB - NE ,9.40,D. Waller TE - LV ,28.10,A. Ekeler RB - LAC ,22.00,D. Moore WR - CAR ,0.00,S. Darnold QB - NYJ ,-6.66,-,-,-,-,138.46,Tilly,111.86
Tilly,8,D. Prescott QB - DAL ,20.56,G. Minshew QB - JAX ,21.00,M. Gordon RB - LAC ,7.90,E. Elliott RB - DAL ,23.70,A. Jeffery WR - PHI ,4.80,D. Metcalf WR - SEA ,5.30,T. Hockenson TE - DET ,4.70,B. Cooks WR - LA ,7.90,M. Crosby K - GB ,6.00,Colts DEF ,10.00,L. McCoy RB - KC ,8.60,D. Adams WR - GB ,0.00,D. Williams RB - KC ,1.60,J. Goff QB - LA ,25.02,M. Williams WR - LAC ,6.70,N. Chubb RB - CLE ,0.00,D. Singletary RB - BUF ,2.60,Chargers DEF ,5.50,-,-,-,-,111.86,Dannye Van,138.46
LeMar,7,M. Ryan QB - ATL ,2.56,A. Dalton QB - CIN ,18.34,D. Henry RB - TEN ,17.30,P. Lindsay RB - DEN ,3.70,M. Jones WR - DET ,38.30,T. Boyd WR - CIN ,6.00,G. Kittle TE - SF ,5.30,K. Johnson RB - DET ,2.30,G. Zuerlein K - LA ,15.00,Bears DEF ,7.00,T. Ginn WR - NO ,5.80,S. Watkins WR - KC ,0.00,O. Beckham WR - CLE ,0.00,R. Anderson WR - NYJ ,1.50,O. Howard TE - TB ,0.00,B. Mayfield QB - CLE ,0.00,K. Ballage RB - MIA ,6.70,S. Barkley RB - NYG ,15.50,-,-,-,-,115.80,the old man,114.22
Quinten,3,T. Brady QB - NE ,11.96,A. Rodgers QB - GB ,43.76,M. Ingram RB - BAL ,5.80,D. Johnson RB - ARI ,0.20,K. Allen WR - LAC ,8.10,C. Kupp WR - LA ,8.00,Z. Ertz TE - PHI ,4.80,M. Mack RB - IND ,7.10,A. Vinatieri K - IND ,4.00,Patriots DEF ,24.50,D. Jackson WR - PHI ,0.00,C. Newton QB - CAR ,0.00,R. Woods WR - LA ,11.10,V. McDonald TE - PIT ,0.00,A. Robinson WR - CHI ,19.70,P. Barber RB - TB ,0.00,M. Sanders RB - PHI ,4.70,M. Gay K - TB ,0.00,-,-,-,-,118.22,bob,105.38
bob,2,D. Watson QB - HOU ,15.52,K. Murray QB - ARI ,6.96,L. Bell RB - NYJ ,8.10,C. Carson RB - SEA ,8.90,T. Hill WR - KC ,14.90,K. Golladay WR - DET ,2.60,A. Hooper TE - ATL ,12.60,D. Chark WR - JAX ,8.80,J. Tucker K - BAL ,12.00,49ers DEF ,15.00,L. Murray RB - NO ,29.50,J. Winston QB - TB ,0.00,T. Coleman RB - SF ,7.10,C. McCaffrey RB - CAR ,0.00,C. Godwin WR - TB ,0.00,C. Sutton WR - DEN ,11.70,T. McLaurin WR - WAS ,1.60,D. Henderson RB - LA ,4.40,-,-,-,-,105.38,Quinten,118.22
the old man,6,P. Mahomes QB - KC ,7.24,J. Allen QB - BUF ,21.28,L. Fournette RB - JAX ,15.50,R. Freeman RB - DEN ,14.70,J. Edelman WR - NE ,10.20,J. Jones WR - ATL ,12.30,E. Engram TE - NYG ,1.10,T. Hilton WR - IND ,16.40,Z. Gonzalez K - ARI ,9.00,Titans DEF ,6.50,E. Sanders WR - SF ,8.50,C. Hyde RB - HOU ,3.50,C. Wentz QB - PHI ,6.84,J. Howard RB - PHI ,6.60,J. Smith-Schuster WR - PIT ,0.00,C. Ridley WR - ATL ,5.00,M. Andrews TE - BAL ,4.90,D. Montgomery RB - CHI ,0.90,-,-,-,-,114.22,LeMar,115.80
Jeff,4,R. Wilson QB - SEA ,14.34,D. Jones QB - NYG ,10.42,T. Gurley RB - LA ,11.90,J. Mixon RB - CIN ,6.90,T. Lockett WR - SEA ,14.30,A. Cooper WR - DAL ,13.10,H. Henry TE - LAC ,12.70,S. Diggs WR - MIN ,17.80,W. Lutz K - NO ,10.00,Packers DEF ,4.00,G. Tate WR - NYG ,11.00,L. Fitzgerald WR - ARI ,1.70,P. Rivers QB - LAC ,21.16,J. Landry WR - CLE ,0.00,M. Brown RB - LA ,0.00,W. Fuller WR - HOU ,1.10,A. Kamara RB - NO ,0.00,Rams DEF ,23.00,K. Hunt RB - CLE ,0.00,D. Njoku TE - CLE ,0.00,115.46,Will,162.36
